,PlayerID,GP,PTS,AST,REB,STL,BLK,TOV,FT_PCT,FG_PCT,FG3_PCT,FTA,FGA,FG3A,MIN,PLUS_MINUS
211,203960,4,20.0,1.0,8.0,1.0,0.8,1.0,0.81,0.537,0.357,5.3,13.5,3.5,31.8,-1.8
212,203210,65,9.4,0.8,6.3,0.7,0.5,1.3,0.792,0.483,0.403,1.6,7.3,2.7,21.1,-3.3
213,201580,75,12.0,0.7,7.5,0.6,2.0,1.4,0.632,0.624,0.083,2.0,8.5,0.2,22.3,-2.1
214,203953,64,14.5,2.4,6.6,0.7,0.5,2.4,0.712,0.493,0.313,2.9,11.7,3.0,26.9,-3.2
215,1628980,30,1.3,0.8,0.8,0.2,0.1,0.4,0.0,0.34,0.267,0.0,1.8,0.5,6.8,-1.2
216,203109,80,11.9,1.7,4.8,0.8,0.4,1.1,0.721,0.399,0.331,2.5,10.0,6.5,27.1,2.8
217,1626143,59,8.2,0.7,4.7,0.3,0.7,0.9,0.663,0.586,0.2,1.5,6.1,0.1,15.8,-2.0
218,1627774,71,7.6,0.7,3.1,0.4,0.4,0.6,0.704,0.509,0.326,1.0,6.0,2.5,18.7,1.0
219,1627751,77,5.5,1.2,5.3,0.4,0.9,0.6,0.533,0.645,0.0,1.2,3.8,0.0,16.5,1.1
220,1628973,73,9.3,3.2,2.3,0.5,0.1,1.2,0.725,0.467,0.348,1.6,7.7,2.5,21.8,-1.1
221,1627883,16,5.1,0.4,2.1,0.6,0.1,0.5,0.704,0.419,0.357,1.7,3.9,1.8,13.4,-1.6
222,2037,64,7.9,3.6,1.3,0.5,0.2,1.5,0.845,0.397,0.332,1.7,6.8,3.2,18.9,-5.9
223,1627750,75,18.2,4.8,4.2,0.9,0.4,2.1,0.848,0.437,0.367,3.0,15.6,5.5,32.6,3.3
224,203516,58,6.7,0.7,3.1,0.7,0.4,0.6,0.716,0.469,0.353,1.4,5.1,2.7,21.2,-0.1
225,201935,78,36.1,7.5,6.6,2.0,0.7,5.0,0.879,0.442,0.368,11.0,24.5,13.2,36.8,4.6
226,201949,55,7.8,2.5,3.2,0.6,0.5,1.3,0.714,0.433,0.336,1.3,6.9,2.7,21.2,-1.9
227,203263,15,2.4,0.5,0.3,0.1,0.0,0.1,1.0,0.353,0.32,0.3,2.3,1.7,6.8,-1.6
228,201162,59,4.9,1.4,2.6,0.6,0.3,0.7,0.696,0.423,0.351,0.8,4.1,2.6,20.7,0.6
229,1629123,14,2.2,0.9,0.4,0.2,0.1,0.7,0.5,0.308,0.235,0.4,2.8,1.2,7.9,-1.9
230,1626185,42,2.7,0.4,1.7,0.1,0.2,0.3,0.818,0.413,0.351,0.3,2.5,1.4,7.8,0.7
231,1628991,58,13.8,1.1,4.7,0.9,1.4,1.7,0.766,0.506,0.359,3.4,10.2,2.4,26.1,-1.8
232,1628417,27,4.2,0.5,3.6,0.3,0.3,0.4,0.769,0.443,0.256,0.5,3.9,1.4,16.3,-1.6
233,1629020,17,1.4,0.2,1.4,0.4,0.1,0.5,0.6,0.474,0.0,0.6,1.1,0.1,4.1,0.6
234,1628386,80,10.9,1.4,8.4,0.5,1.5,1.3,0.709,0.59,0.133,3.5,7.1,0.6,26.2,-1.5
235,201160,20,3.3,0.7,2.6,0.2,0.4,0.7,0.875,0.356,0.346,0.8,3.0,1.3,9.5,-2.5
236,1628393,8,0.8,1.3,1.5,0.4,0.0,0.8,0.0,0.214,0.0,0.0,1.8,0.4,8.0,-6.4
237,1629121,34,3.2,1.9,1.8,0.4,0.1,0.8,0.778,0.345,0.338,0.3,3.2,2.2,12.6,-1.7
238,1627759,74,13.0,1.4,4.2,0.9,0.4,1.3,0.658,0.465,0.344,2.7,10.7,3.7,25.9,0.9
239,1628537,4,2.5,1.0,1.3,0.5,0.0,0.3,0.5,0.4,0.333,0.5,2.5,0.8,7.1,3.0
240,1628369,79,15.7,2.1,6.0,1.1,0.7,1.5,0.855,0.45,0.373,2.9,13.1,3.9,31.1,4.6
241,201145,77,12.3,1.8,4.0,0.6,0.5,1.3,0.888,0.475,0.347,2.7,8.9,4.2,27.2,-1.2
242,201952,42,12.1,8.2,2.5,1.0,0.4,2.3,0.804,0.423,0.333,3.6,9.9,2.5,30.1,0.0
243,1629203,6,4.5,2.2,8.2,1.2,0.8,0.8,0.5,0.364,0.2,0.3,5.5,1.7,23.9,4.7
244,203924,80,13.6,1.0,5.2,0.8,1.3,0.8,0.71,0.497,0.392,2.8,10.3,3.7,32.7,3.8
245,203087,79,15.3,2.2,5.5,1.1,0.4,1.0,0.888,0.44,0.348,3.3,12.4,4.2,28.5,0.6
246,202391,74,9.6,3.1,2.4,0.6,0.2,1.7,0.838,0.44,0.294,2.8,7.3,2.5,19.4,-2.5
247,1626170,60,4.2,2.6,1.6,0.7,0.1,0.9,0.65,0.418,0.364,0.7,3.7,1.8,15.6,-2.5
248,1629010,33,3.4,0.6,1.2,0.3,0.1,0.4,0.667,0.4,0.316,0.3,3.3,1.7,9.7,-0.7
249,201573,34,6.1,3.5,1.8,0.5,0.1,0.9,0.571,0.357,0.296,0.8,6.8,2.9,19.3,-4.7
250,1628975,39,4.4,1.8,1.7,0.7,0.3,0.8,0.813,0.303,0.333,0.8,4.7,2.6,14.8,-2.3
251,202690,6,3.7,1.3,1.2,0.5,0.0,0.8,1.0,0.276,0.0,1.0,4.8,2.2,10.8,-6.3
252,202710,65,18.7,4.0,5.3,1.9,0.6,1.5,0.855,0.462,0.347,5.6,13.9,3.0,33.6,2.5
253,201149,42,7.1,2.1,5.7,0.5,0.7,1.2,0.716,0.516,0.0,2.6,5.1,0.0,16.5,0.1
254,201975,8,6.4,1.0,1.5,0.1,0.1,0.3,1.0,0.538,0.444,0.1,4.9,2.3,13.0,1.6
255,1629147,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,3.0,0.0,7.8,-3.0
256,203925,76,13.7,2.4,3.8,0.5,0.2,1.6,0.827,0.5,0.474,1.8,9.8,5.1,30.2,-1.0
257,204060,82,12.1,5.7,4.0,1.2,0.2,2.4,0.707,0.448,0.391,1.5,9.8,5.9,31.3,5.2
258,203954,64,27.5,3.7,13.6,0.7,1.9,3.5,0.804,0.484,0.3,10.1,18.7,4.1,33.7,5.8
259,1628381,61,19.5,2.0,9.8,0.4,0.6,2.0,0.763,0.56,0.348,4.4,13.6,2.6,30.0,-1.2
260,203089,14,5.6,1.0,5.1,0.5,0.8,0.9,0.6,0.463,0.355,0.7,4.8,2.2,13.5,0.1
261,204066,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0
262,203098,26,4.7,0.8,1.4,0.0,0.1,0.3,0.833,0.4,0.379,0.7,4.0,2.2,12.8,-1.9
